지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2)
108,서울,2022-07-02 00:00,25.4,,1.1,87,
108,서울,2022-07-02 01:00,25.1,,.4,87,
108,서울,2022-07-02 02:00,24.9,,.6,88,
108,서울,2022-07-02 03:00,24.6,,.6,88,
108,서울,2022-07-02 04:00,24.3,,1.2,91,
108,서울,2022-07-02 05:00,24.2,,1.2,92,
108,서울,2022-07-02 06:00,24,,1.3,92,.07
108,서울,2022-07-02 07:00,24.6,,1.4,92,.42
108,서울,2022-07-02 08:00,26.1,,2,87,1
108,서울,2022-07-02 09:00,27.9,,1.2,77,1.75
108,서울,2022-07-02 10:00,29.2,,1.8,69,2.52
108,서울,2022-07-02 11:00,30.3,,1.4,66,2.51
108,서울,2022-07-02 12:00,31.1,,1.9,62,3.04
108,서울,2022-07-02 13:00,32.1,,1.7,59,3.5
108,서울,2022-07-02 14:00,32,,1.2,55,1.67
108,서울,2022-07-02 15:00,33.4,,1.6,51,2.76
108,서울,2022-07-02 16:00,33.7,,2.6,54,2.66
108,서울,2022-07-02 17:00,33.5,,1.7,57,1.64
108,서울,2022-07-02 18:00,33.1,,2.9,57,1.45
108,서울,2022-07-02 19:00,32,,2.4,65,.69
108,서울,2022-07-02 20:00,30.2,,2.6,70,.15
108,서울,2022-07-02 21:00,29.2,,2,72,
108,서울,2022-07-02 22:00,28.3,,1.3,80,
108,서울,2022-07-02 23:00,27.7,,1.9,81,
108,서울,2022-07-03 00:00,27.1,,1.6,83,
108,서울,2022-07-03 01:00,26.5,,1.3,83,
108,서울,2022-07-03 02:00,25.8,,1.5,85,
108,서울,2022-07-03 03:00,25.3,,.7,87,
108,서울,2022-07-03 04:00,24.9,,.4,85,
108,서울,2022-07-03 05:00,24.7,,.3,87,
108,서울,2022-07-03 06:00,24.5,,.9,85,.03
108,서울,2022-07-03 07:00,25,,.9,86,.34
108,서울,2022-07-03 08:00,26.7,,1.4,82,.97
108,서울,2022-07-03 09:00,28.3,,.8,76,1.82
108,서울,2022-07-03 10:00,30.3,,1.5,59,2.52
108,서울,2022-07-03 11:00,31.9,,1.6,54,3.12
108,서울,2022-07-03 12:00,32.2,,1.4,59,2.21
108,서울,2022-07-03 13:00,33.2,,2.4,52,3.41
108,서울,2022-07-03 14:00,33.6,,2,51,3.09
108,서울,2022-07-03 15:00,33.7,,2.9,49,2.5
108,서울,2022-07-03 16:00,33.7,,3.4,52,2.27
108,서울,2022-07-03 17:00,33.5,,3.3,52,2.05
108,서울,2022-07-03 18:00,32.9,,3.5,55,1.28
108,서울,2022-07-03 19:00,31.3,,3.2,58,.54
108,서울,2022-07-03 20:00,30.2,,3.1,60,.1
108,서울,2022-07-03 21:00,29.4,,1.7,65,
108,서울,2022-07-03 22:00,28.8,,.5,69,
108,서울,2022-07-03 23:00,28.3,,1.2,71,
108,서울,2022-07-04 00:00,27.9,,1.7,73,
108,서울,2022-07-04 01:00,27.8,,1.4,74,
108,서울,2022-07-04 02:00,27.5,,.9,74,
108,서울,2022-07-04 03:00,27.2,,1.1,75,
108,서울,2022-07-04 04:00,27,,.9,76,
108,서울,2022-07-04 05:00,26.6,,1.1,78,
108,서울,2022-07-04 06:00,26.4,,.8,80,.03
108,서울,2022-07-04 07:00,26.7,,1.2,82,.23
108,서울,2022-07-04 08:00,28.1,,1.8,78,.78
108,서울,2022-07-04 09:00,29.5,,1.2,71,1.33
108,서울,2022-07-04 10:00,30.1,,1.5,70,1.35
108,서울,2022-07-04 11:00,30.7,,1.6,67,1.38
108,서울,2022-07-04 12:00,30.7,,1.8,67,.91
108,서울,2022-07-04 13:00,30.3,0,3.1,68,.62
108,서울,2022-07-04 14:00,30.1,0,1.8,71,1.24
108,서울,2022-07-04 15:00,30.9,0,2.3,67,1.63
108,서울,2022-07-04 16:00,32.3,,2.6,61,2.5
108,서울,2022-07-04 17:00,32.1,,3,62,1.68
108,서울,2022-07-04 18:00,31.4,,1.9,65,.9
108,서울,2022-07-04 19:00,30.5,,3.1,71,.28
108,서울,2022-07-04 20:00,29.9,,2.6,73,.04
108,서울,2022-07-04 21:00,29.6,,1.6,75,
108,서울,2022-07-04 22:00,29.1,,1.1,75,
108,서울,2022-07-04 23:00,28.9,,1,74,
108,서울,2022-07-05 00:00,28.4,,1.7,74,
108,서울,2022-07-05 01:00,27.8,,1.4,75,
108,서울,2022-07-05 02:00,27.4,,2.1,77,
108,서울,2022-07-05 03:00,27.2,,1.2,78,
108,서울,2022-07-05 04:00,27,,1,79,
108,서울,2022-07-05 05:00,26.7,,.7,79,
108,서울,2022-07-05 06:00,26.7,,1.1,81,.02
108,서울,2022-07-05 07:00,26.8,,1.3,80,.13
108,서울,2022-07-05 08:00,27.1,,2.2,79,.26
108,서울,2022-07-05 09:00,27.9,0,.8,78,.62
108,서울,2022-07-05 10:00,29.4,0,1.1,75,1.59
108,서울,2022-07-05 11:00,30.4,,1,71,1.83
108,서울,2022-07-05 12:00,31.6,,1.1,67,2.08
108,서울,2022-07-05 13:00,32,,1.7,66,1.38
108,서울,2022-07-05 14:00,31.5,0,3.3,72,1.41
108,서울,2022-07-05 15:00,32.4,0,3,63,2.62
108,서울,2022-07-05 16:00,32.9,,.9,62,2.31
108,서울,2022-07-05 17:00,31.8,,2.3,69,.67
108,서울,2022-07-05 18:00,30.8,,3.6,70,.55
108,서울,2022-07-05 19:00,29.7,,2.4,75,.4
108,서울,2022-07-05 20:00,29.4,,2,74,.12
108,서울,2022-07-05 21:00,29.1,,1,74,
108,서울,2022-07-05 22:00,28.8,,1.3,77,
108,서울,2022-07-05 23:00,28.2,,1.1,79,
108,서울,2022-07-06 00:00,27.8,,2,79,
108,서울,2022-07-06 01:00,27.5,,1.9,80,
108,서울,2022-07-06 02:00,27.3,,1.8,81,
108,서울,2022-07-06 03:00,26.9,,1.5,82,
108,서울,2022-07-06 04:00,26.5,,1,83,
108,서울,2022-07-06 05:00,26.3,,2.1,84,
108,서울,2022-07-06 06:00,26.3,,2.7,86,.05
108,서울,2022-07-06 07:00,26.9,,2.6,84,.37
108,서울,2022-07-06 08:00,27.7,,1.8,82,.58
108,서울,2022-07-06 09:00,28.8,,1.7,79,.96
108,서울,2022-07-06 10:00,29.2,,2.2,77,1.01
108,서울,2022-07-06 11:00,29.9,,1.6,74,1.23
108,서울,2022-07-06 12:00,30.5,,2.3,71,1.36
108,서울,2022-07-06 13:00,31.1,,2.2,72,1.22
108,서울,2022-07-06 14:00,31.7,,1.8,69,1.28
108,서울,2022-07-06 15:00,32.6,0,2.4,64,2.19
108,서울,2022-07-06 16:00,32.8,,3,63,1.57
108,서울,2022-07-06 17:00,33.2,,2.1,62,1.49
108,서울,2022-07-06 18:00,32.9,,2.4,63,.76
108,서울,2022-07-06 19:00,32.4,,2.4,64,.36
108,서울,2022-07-06 20:00,31.8,,2.6,67,.06
108,서울,2022-07-06 21:00,31.4,0,2.4,70,
108,서울,2022-07-06 22:00,27.8,.7,4.6,84,
108,서울,2022-07-06 23:00,26.6,15.4,1.4,91,
108,서울,2022-07-07 00:00,26.7,0,2.3,93,
108,서울,2022-07-07 01:00,26.7,,1.5,93,
108,서울,2022-07-07 02:00,26.8,,1.4,92,
108,서울,2022-07-07 03:00,26.7,,1.1,91,
108,서울,2022-07-07 04:00,26.6,,1.1,92,
108,서울,2022-07-07 05:00,26.5,,1.6,93,
108,서울,2022-07-07 06:00,26.8,,2,89,.01
108,서울,2022-07-07 07:00,27.2,,1.2,89,.16
108,서울,2022-07-07 08:00,27.8,,2.3,84,.45
108,서울,2022-07-07 09:00,28.5,,3,78,.62
108,서울,2022-07-07 10:00,29.5,,4.3,72,1.41
108,서울,2022-07-07 11:00,29.8,,2.5,73,.75
108,서울,2022-07-07 12:00,29.9,,2.1,71,.6
108,서울,2022-07-07 13:00,30.2,,3.3,72,.63
108,서울,2022-07-07 14:00,30.6,,3.1,70,.62
108,서울,2022-07-07 15:00,29.7,0,3.9,76,.82
108,서울,2022-07-07 16:00,30.9,,3,74,1.46
108,서울,2022-07-07 17:00,30.2,,2.4,75,.5
108,서울,2022-07-07 18:00,29.6,0,3.7,78,.13
108,서울,2022-07-07 19:00,29.1,0,5,81,.11
108,서울,2022-07-07 20:00,28.7,,4.9,83,.02
108,서울,2022-07-07 21:00,27.7,0,3.8,87,
108,서울,2022-07-07 22:00,26.9,0,3.7,92,
108,서울,2022-07-07 23:00,27,0,2.7,89,
108,서울,2022-07-08 00:00,27,,2.8,88,
108,서울,2022-07-08 01:00,27,0,3.5,86,
108,서울,2022-07-08 02:00,25.8,1.7,4.3,91,
108,서울,2022-07-08 03:00,25.2,0,3.9,91,
108,서울,2022-07-08 04:00,25.1,,2.8,91,
108,서울,2022-07-08 05:00,25.1,0,2.5,91,
108,서울,2022-07-08 06:00,24.9,0,4.1,89,.02
108,서울,2022-07-08 07:00,24.9,,2.9,89,.15
108,서울,2022-07-08 08:00,25.1,0,3.3,88,.23
108,서울,2022-07-08 09:00,25.2,0,2.3,87,.25
108,서울,2022-07-08 10:00,25.5,0,3.3,86,.42
108,서울,2022-07-08 11:00,26.2,,3.1,82,.88
108,서울,2022-07-08 12:00,26.4,0,2,79,.71
108,서울,2022-07-08 13:00,26.6,0,2.8,80,.63
108,서울,2022-07-08 14:00,27.3,,2.8,78,.73
108,서울,2022-07-08 15:00,27,0,2.7,79,.5
108,서울,2022-07-08 16:00,27.4,0,2.4,78,.69
108,서울,2022-07-08 17:00,27.9,,2.7,72,.96
108,서울,2022-07-08 18:00,27.8,,2.2,73,.51
108,서울,2022-07-08 19:00,27.3,,3.1,79,.19
108,서울,2022-07-08 20:00,26.4,,3.2,83,.07
108,서울,2022-07-08 21:00,25.8,,2.4,84,
108,서울,2022-07-08 22:00,25.3,,2.8,84,
108,서울,2022-07-08 23:00,24.8,0,3,87,
108,서울,2022-07-09 00:00,24,0,3.4,93,
108,서울,2022-07-09 01:00,24,.1,1.8,94,
108,서울,2022-07-09 02:00,24.1,0,1.1,93,
108,서울,2022-07-09 03:00,24.2,,1.5,94,
108,서울,2022-07-09 04:00,24.1,,1.9,94,
108,서울,2022-07-09 05:00,24,0,1.4,95,
108,서울,2022-07-09 06:00,24,0,1.5,94,.01
108,서울,2022-07-09 07:00,24.1,0,2,94,.08
108,서울,2022-07-09 08:00,24.3,0,1,93,.21
108,서울,2022-07-09 09:00,24.5,0,1.5,93,.31
108,서울,2022-07-09 10:00,25.4,,2.2,90,.79
108,서울,2022-07-09 11:00,26.6,,1.8,85,1.33
108,서울,2022-07-09 12:00,27.7,,.9,80,1.58
108,서울,2022-07-09 13:00,29,,1.4,73,1.9
108,서울,2022-07-09 14:00,30.5,,1.9,69,2.72
108,서울,2022-07-09 15:00,30.7,,1.5,68,1.79
108,서울,2022-07-09 16:00,30.6,,.9,67,.85
108,서울,2022-07-09 17:00,30.5,,1,67,.8
108,서울,2022-07-09 18:00,30.3,,2.2,70,.63
108,서울,2022-07-09 19:00,29.6,,2.2,71,.53
108,서울,2022-07-09 20:00,28.4,,1.8,75,.11
108,서울,2022-07-09 21:00,27.6,,1.3,77,
108,서울,2022-07-09 22:00,27.1,,1.7,78,
108,서울,2022-07-09 23:00,26.6,,1.8,78,
108,서울,2022-07-10 00:00,26.2,,1.7,81,
108,서울,2022-07-10 01:00,25.9,,1,81,
108,서울,2022-07-10 02:00,25.6,,.5,81,
108,서울,2022-07-10 03:00,25.3,,.9,85,
108,서울,2022-07-10 04:00,25,,.8,86,
108,서울,2022-07-10 05:00,24.8,,.5,87,
108,서울,2022-07-10 06:00,24.6,,.9,88,.04
108,서울,2022-07-10 07:00,25.1,,1.7,88,.38
108,서울,2022-07-10 08:00,26.3,,.6,84,.91
108,서울,2022-07-10 09:00,27.9,,.8,79,1.5
108,서울,2022-07-10 10:00,29.4,,1,72,2.09
108,서울,2022-07-10 11:00,30.8,,1,69,2.58
108,서울,2022-07-10 12:00,31.8,,1.2,63,2.7
108,서울,2022-07-10 13:00,32.3,,.7,63,2.25
108,서울,2022-07-10 14:00,33.5,,1.3,56,2.9
108,서울,2022-07-10 15:00,34.4,,1.9,50,2.99
108,서울,2022-07-10 16:00,35,,1.8,48,2.56
108,서울,2022-07-10 17:00,33.2,,3.9,58,1.16
108,서울,2022-07-10 18:00,32.1,,2.7,61,.77
108,서울,2022-07-10 19:00,30.7,,2.6,64,.22
108,서울,2022-07-10 20:00,30.1,,2.6,64,.03
108,서울,2022-07-10 21:00,29.2,,2.6,64,
108,서울,2022-07-10 22:00,28.5,0,2.2,59,
108,서울,2022-07-10 23:00,28.2,,2.6,55,
108,서울,2022-07-11 00:00,27.9,,3.5,54,
108,서울,2022-07-11 01:00,26.3,0,4,72,
108,서울,2022-07-11 02:00,24.9,1.1,.7,79,
108,서울,2022-07-11 03:00,24.8,,1.3,82,
108,서울,2022-07-11 04:00,24.8,,.6,80,
108,서울,2022-07-11 05:00,24.7,,1.1,81,
108,서울,2022-07-11 06:00,24.9,,1.2,81,.02
108,서울,2022-07-11 07:00,24.9,,1.4,79,.09
108,서울,2022-07-11 08:00,25.6,,.9,77,.45
108,서울,2022-07-11 09:00,27.2,,.9,74,1.24
108,서울,2022-07-11 10:00,28,,1.4,65,1.89
108,서울,2022-07-11 11:00,28.7,,1.9,66,1.93
108,서울,2022-07-11 12:00,29.7,,1.4,63,1.63
108,서울,2022-07-11 13:00,29.8,,2.3,60,2.08
108,서울,2022-07-11 14:00,29.9,,3.8,66,1.55
108,서울,2022-07-11 15:00,29.8,,2.3,67,1.47
108,서울,2022-07-11 16:00,28.7,.9,2.4,78,.26
108,서울,2022-07-11 17:00,27.5,7,3.1,85,.36
108,서울,2022-07-11 18:00,27.8,0,2.1,81,.5
108,서울,2022-07-11 19:00,27.7,,1.6,78,.31
108,서울,2022-07-11 20:00,27.3,,2.4,78,.07
108,서울,2022-07-11 21:00,26.5,,2.2,75,
108,서울,2022-07-11 22:00,26,,1.8,75,
108,서울,2022-07-11 23:00,25.5,,2.3,76,
108,서울,2022-07-12 00:00,25.1,,2.9,77,
108,서울,2022-07-12 01:00,24.6,,2.5,78,
108,서울,2022-07-12 02:00,24.2,,2.4,79,
108,서울,2022-07-12 03:00,23.7,,2.9,81,
108,서울,2022-07-12 04:00,23.6,,2.4,79,
108,서울,2022-07-12 05:00,23.3,,2.3,80,
108,서울,2022-07-12 06:00,23.3,,2.7,78,.04
108,서울,2022-07-12 07:00,24.1,,3.3,77,.43
108,서울,2022-07-12 08:00,24.6,,2.8,76,.53
108,서울,2022-07-12 09:00,25.8,,2.3,73,1.09
108,서울,2022-07-12 10:00,26.5,,2.1,69,1.15
108,서울,2022-07-12 11:00,28,,2.3,69,1.65
108,서울,2022-07-12 12:00,28.4,,2.9,66,1.5
108,서울,2022-07-12 13:00,28.8,,2.5,68,1.33
108,서울,2022-07-12 14:00,29.3,,1.4,66,1.48
108,서울,2022-07-12 15:00,29.4,,1.5,66,1.1
108,서울,2022-07-12 16:00,29.4,,2.3,68,.67
108,서울,2022-07-12 17:00,29.3,,1.8,69,.47
108,서울,2022-07-12 18:00,29.1,,1.7,71,.29
108,서울,2022-07-12 19:00,28.7,,2.2,71,.07
108,서울,2022-07-12 20:00,28.2,,2.2,72,.02
108,서울,2022-07-12 21:00,27.9,,2,74,
108,서울,2022-07-12 22:00,27.8,,1.1,72,
108,서울,2022-07-12 23:00,27.5,,1.4,75,
108,서울,2022-07-13 00:00,27.1,,2,76,
108,서울,2022-07-13 01:00,26.9,,1.7,78,
108,서울,2022-07-13 02:00,26.9,,1.3,79,
108,서울,2022-07-13 03:00,26.9,.1,.7,81,
108,서울,2022-07-13 04:00,26.5,0,2.2,84,
108,서울,2022-07-13 05:00,26.1,0,1.7,87,
108,서울,2022-07-13 06:00,25.8,.1,1.9,89,0
108,서울,2022-07-13 07:00,25.4,.5,2.7,89,.03
108,서울,2022-07-13 08:00,25.1,.5,2.3,89,.08
108,서울,2022-07-13 09:00,24.9,1,2.2,93,.13
108,서울,2022-07-13 10:00,24.8,1.8,2,94,.13
108,서울,2022-07-13 11:00,24.3,16.1,1.4,97,.09
108,서울,2022-07-13 12:00,24.1,3.7,2.2,96,.22
108,서울,2022-07-13 13:00,24.1,3.9,1.5,97,.22
108,서울,2022-07-13 14:00,24,6.4,2.2,99,.03
108,서울,2022-07-13 15:00,24.1,22.6,2.7,100,.04
108,서울,2022-07-13 16:00,24.4,22.3,3.7,99,.06
108,서울,2022-07-13 17:00,24.3,13.1,1.7,99,.07
108,서울,2022-07-13 18:00,24.4,14.1,.4,97,.12
108,서울,2022-07-13 19:00,24.4,6.7,1.3,99,.03
108,서울,2022-07-13 20:00,24.4,1.4,1.4,98,0
108,서울,2022-07-13 21:00,24.8,.1,1.8,98,
108,서울,2022-07-13 22:00,25,.1,2.2,98,
108,서울,2022-07-13 23:00,25,0,1.7,97,
108,서울,2022-07-14 00:00,25,0,1.6,97,
108,서울,2022-07-14 01:00,24.8,.1,3.5,97,
108,서울,2022-07-14 02:00,24.3,.1,2.9,96,
108,서울,2022-07-14 03:00,23.7,0,2.8,96,
108,서울,2022-07-14 04:00,23.4,.1,2,96,
108,서울,2022-07-14 05:00,23.3,.3,1.3,98,
108,서울,2022-07-14 06:00,23.4,.2,1.2,98,.01
108,서울,2022-07-14 07:00,23.6,.1,0,96,.19
108,서울,2022-07-14 08:00,24.1,,1,94,.36
108,서울,2022-07-14 09:00,24.3,,2.9,92,.47
108,서울,2022-07-14 10:00,25.2,,2,89,1.39
108,서울,2022-07-14 11:00,26.3,,2.1,85,1.91
108,서울,2022-07-14 12:00,26.4,,2.2,83,1.13
108,서울,2022-07-14 13:00,27.2,,1.9,79,1.44
108,서울,2022-07-14 14:00,28.9,,2.6,71,2.66
108,서울,2022-07-14 15:00,29.4,,1.8,67,2.32
108,서울,2022-07-14 16:00,29.7,,3.2,65,2.27
108,서울,2022-07-14 17:00,29.3,,3.4,70,1.25
108,서울,2022-07-14 18:00,28.5,,3.6,71,1.22
108,서울,2022-07-14 19:00,27.5,,3.1,73,.51
108,서울,2022-07-14 20:00,26.1,,3.6,81,.08
108,서울,2022-07-14 21:00,25.2,,3.7,84,
108,서울,2022-07-14 22:00,24.7,,2.7,85,
108,서울,2022-07-14 23:00,24.5,,.5,86,
108,서울,2022-07-15 00:00,24.5,,1.3,86,
108,서울,2022-07-15 01:00,24.5,,1.3,86,
108,서울,2022-07-15 02:00,23.8,,1.6,87,
108,서울,2022-07-15 03:00,23.6,,2.5,90,
108,서울,2022-07-15 04:00,23.3,,1.6,91,
108,서울,2022-07-15 05:00,23,,1.3,91,
108,서울,2022-07-15 06:00,23,,2.1,90,.04
108,서울,2022-07-15 07:00,23,,1.9,90,.17
108,서울,2022-07-15 08:00,24.1,,1.9,85,.85
108,서울,2022-07-15 09:00,25.4,,2,81,1.43
108,서울,2022-07-15 10:00,26.4,,2,76,2.18
108,서울,2022-07-15 11:00,27.6,,2.2,72,2.39
108,서울,2022-07-15 12:00,28.4,,1.2,67,2.83
108,서울,2022-07-15 13:00,29.2,,2.3,64,3.14
108,서울,2022-07-15 14:00,29.9,,3,63,2.88
108,서울,2022-07-15 15:00,29.8,,2.5,60,2.25
108,서울,2022-07-15 16:00,30.1,,3.6,60,2.17
108,서울,2022-07-15 17:00,30.1,,2.6,59,2.12
108,서울,2022-07-15 18:00,28.3,,3.9,60,1.11
108,서울,2022-07-15 19:00,28.3,,2.9,65,.75
108,서울,2022-07-15 20:00,26.5,,2.8,73,.18
108,서울,2022-07-15 21:00,25.2,,3.1,79,
108,서울,2022-07-15 22:00,24.5,,2.6,84,
108,서울,2022-07-15 23:00,24.4,,2,86,
108,서울,2022-07-16 00:00,24.2,,1.4,85,
108,서울,2022-07-16 01:00,24.1,,2.9,87,
108,서울,2022-07-16 02:00,23.9,,2.8,85,
108,서울,2022-07-16 03:00,23.7,,1.1,85,
108,서울,2022-07-16 04:00,23.7,,2.8,85,
108,서울,2022-07-16 05:00,23.8,,1.6,87,
108,서울,2022-07-16 06:00,23.7,0,1.8,87,.01
108,서울,2022-07-16 07:00,24.1,,1.7,87,.3
108,서울,2022-07-16 08:00,24.6,,1.9,84,.39
108,서울,2022-07-16 09:00,25.3,,3.4,81,.81
108,서울,2022-07-16 10:00,26.2,0,2.3,78,1.28
108,서울,2022-07-16 11:00,26.6,0,3.3,74,1.28
108,서울,2022-07-16 12:00,27.8,0,2.1,68,1.76
108,서울,2022-07-16 13:00,27.7,0,3.4,71,1.28
108,서울,2022-07-16 14:00,27.4,0,2.7,74,1.32
108,서울,2022-07-16 15:00,26.9,0,2.2,75,.98
108,서울,2022-07-16 16:00,27,0,2.9,75,.73
108,서울,2022-07-16 17:00,24.9,7.8,1.6,89,.17
108,서울,2022-07-16 18:00,24,26.2,1.6,92,.1
108,서울,2022-07-16 19:00,24.8,0,1.4,89,.3
108,서울,2022-07-16 20:00,24.3,,2.4,85,.06
108,서울,2022-07-16 21:00,24.1,,.8,87,
108,서울,2022-07-16 22:00,24,,1.2,89,
108,서울,2022-07-16 23:00,23.5,,1.3,90,
108,서울,2022-07-17 00:00,23.2,,1.5,92,
108,서울,2022-07-17 01:00,23.2,,1,93,
108,서울,2022-07-17 02:00,23.1,,.7,95,
108,서울,2022-07-17 03:00,22.7,,1.1,91,
108,서울,2022-07-17 04:00,22.6,,.1,92,
108,서울,2022-07-17 05:00,22.5,,.5,94,
108,서울,2022-07-17 06:00,22.6,,1.6,91,.03
108,서울,2022-07-17 07:00,22.9,,.3,91,.2
108,서울,2022-07-17 08:00,23.3,,1.8,89,.27
108,서울,2022-07-17 09:00,24,,1.6,88,.47
108,서울,2022-07-17 10:00,24.8,,2,83,.95
108,서울,2022-07-17 11:00,25.6,0,2.4,84,1.16
108,서울,2022-07-17 12:00,25.5,0,2.2,83,.93
108,서울,2022-07-17 13:00,27.4,0,1.1,79,2.19
108,서울,2022-07-17 14:00,28.5,,2.9,68,2.75
108,서울,2022-07-17 15:00,29.4,,3.6,66,2.83
108,서울,2022-07-17 16:00,29.2,,4,66,2.08
108,서울,2022-07-17 17:00,28.5,,2.9,65,1.37
108,서울,2022-07-17 18:00,28.5,,2.8,64,.99
108,서울,2022-07-17 19:00,27.9,,2.4,67,.5
108,서울,2022-07-17 20:00,26.5,,3,69,.1
108,서울,2022-07-17 21:00,26,,1.4,70,
108,서울,2022-07-17 22:00,25.5,,1.8,69,
108,서울,2022-07-17 23:00,24.9,,1.2,75,
108,서울,2022-07-18 00:00,25,,1.7,78,
108,서울,2022-07-18 01:00,25,,1.9,82,
108,서울,2022-07-18 02:00,24.8,,.3,85,
108,서울,2022-07-18 03:00,24.1,,1.3,87,
108,서울,2022-07-18 04:00,23.7,,1.7,86,
108,서울,2022-07-18 05:00,23.2,,1.2,86,
108,서울,2022-07-18 06:00,23.1,,1.7,88,.02
108,서울,2022-07-18 07:00,23.6,,2.2,88,.24
108,서울,2022-07-18 08:00,24.3,,2.6,85,.48
108,서울,2022-07-18 09:00,25.5,,2,82,.98
108,서울,2022-07-18 10:00,27.5,,2.4,75,2.27
108,서울,2022-07-18 11:00,28.8,,3,68,2.53
108,서울,2022-07-18 12:00,29.5,,3.1,70,3.29
108,서울,2022-07-18 13:00,30.1,,3.1,64,3.09
108,서울,2022-07-18 14:00,29.5,,2.5,62,1.43
108,서울,2022-07-18 15:00,29.7,,3.4,65,1.83
108,서울,2022-07-18 16:00,29.6,,2.6,66,1.79
108,서울,2022-07-18 17:00,29.6,,2.9,63,1.9
108,서울,2022-07-18 18:00,29.1,,2,65,.67
108,서울,2022-07-18 19:00,28.7,,2.2,65,.46
108,서울,2022-07-18 20:00,27.9,,2.2,67,.03
108,서울,2022-07-18 21:00,27.4,,1.4,69,
108,서울,2022-07-18 22:00,26.9,,2.3,77,
108,서울,2022-07-18 23:00,26.2,,1.9,78,
108,서울,2022-07-19 00:00,25.6,,2.5,82,
108,서울,2022-07-19 01:00,25.3,,.9,82,
108,서울,2022-07-19 02:00,25.2,,2.6,81,
108,서울,2022-07-19 03:00,24.9,,1.5,83,
108,서울,2022-07-19 04:00,24.7,,.7,83,
108,서울,2022-07-19 05:00,24.5,,1.7,85,
108,서울,2022-07-19 06:00,24.4,,1.1,86,.02
108,서울,2022-07-19 07:00,24.6,,.2,84,.3
108,서울,2022-07-19 08:00,25.9,,.9,83,.84
108,서울,2022-07-19 09:00,27.2,,2.1,78,1.56
108,서울,2022-07-19 10:00,28.5,,2.3,73,2.19
108,서울,2022-07-19 11:00,29.2,,2.1,66,2.29
108,서울,2022-07-19 12:00,30.2,,3.5,61,3.26
108,서울,2022-07-19 13:00,30.2,,3.1,61,2.61
108,서울,2022-07-19 14:00,30.1,,4.7,61,1.84
108,서울,2022-07-19 15:00,30.7,,3.5,59,3.16
108,서울,2022-07-19 16:00,31,,3,59,2.56
108,서울,2022-07-19 17:00,30.5,,3.2,60,1.66
108,서울,2022-07-19 18:00,29.1,,3.7,66,.72
108,서울,2022-07-19 19:00,28,,4.4,70,.37
108,서울,2022-07-19 20:00,27.2,,2.7,73,.06
108,서울,2022-07-19 21:00,26.6,,1.6,77,
108,서울,2022-07-19 22:00,26,,2.2,78,
108,서울,2022-07-19 23:00,26,,1.6,81,
108,서울,2022-07-20 00:00,25.8,,2.8,83,
108,서울,2022-07-20 01:00,25.7,,2.3,85,
108,서울,2022-07-20 02:00,25.4,,1.9,86,
108,서울,2022-07-20 03:00,25.3,,2.8,87,
108,서울,2022-07-20 04:00,25.2,,1.7,86,
108,서울,2022-07-20 05:00,25,,2.2,88,
108,서울,2022-07-20 06:00,25,,1.4,88,.01
108,서울,2022-07-20 07:00,25.1,,2.3,87,.14
108,서울,2022-07-20 08:00,25.8,,.9,83,.67
108,서울,2022-07-20 09:00,26.9,,1.1,78,1.13
108,서울,2022-07-20 10:00,27.3,,2.2,75,1
108,서울,2022-07-20 11:00,28.5,,2.8,69,1.8
108,서울,2022-07-20 12:00,29.6,,2.6,67,2.54
108,서울,2022-07-20 13:00,30,,2.9,62,2.26
108,서울,2022-07-20 14:00,30.1,,3.4,60,2.56
108,서울,2022-07-20 15:00,30.2,,3.2,62,2.61
108,서울,2022-07-20 16:00,29.6,,2.8,60,1.48
108,서울,2022-07-20 17:00,29,,2.4,64,.79
108,서울,2022-07-20 18:00,28.5,,2.2,67,.52
108,서울,2022-07-20 19:00,27.9,,1.9,69,.16
108,서울,2022-07-20 20:00,27.3,0,1.8,74,.01
108,서울,2022-07-20 21:00,26.9,0,1.6,75,
108,서울,2022-07-20 22:00,26.2,.3,1.4,81,
108,서울,2022-07-20 23:00,25.3,0,1.8,79,
108,서울,2022-07-21 00:00,24.3,.8,1.7,85,
108,서울,2022-07-21 01:00,24,.9,2.8,91,
108,서울,2022-07-21 02:00,23.6,.5,2.5,92,
108,서울,2022-07-21 03:00,22.6,.1,3,89,
108,서울,2022-07-21 04:00,22,1.2,2.6,94,
108,서울,2022-07-21 05:00,21.2,.7,3.2,94,
108,서울,2022-07-21 06:00,21,2.7,3.5,97,0
108,서울,2022-07-21 07:00,20.9,1.4,2.9,96,.04
108,서울,2022-07-21 08:00,21.1,1.7,3.9,96,.2
108,서울,2022-07-21 09:00,21.6,1,3.5,96,.45
108,서울,2022-07-21 10:00,22.4,.2,3,93,.61
108,서울,2022-07-21 11:00,23.3,0,2.2,87,.94
108,서울,2022-07-21 12:00,23.2,,2.7,88,.39
108,서울,2022-07-21 13:00,23.5,,3.1,86,.55
108,서울,2022-07-21 14:00,23.6,0,4.2,87,.5
108,서울,2022-07-21 15:00,24.1,0,3.4,87,1.12
108,서울,2022-07-21 16:00,24.4,,3.4,83,.61
108,서울,2022-07-21 17:00,24.5,,2.7,81,.37
